request_id,department,seniority_level,employee_tenure_months,months_since_last_upgrade,travel_days_per_month,prior_replacements,requires_windows,is_urgent,laptop_brand,laptop_model,cpu,gpu,ram_gb,storage_gb,compute_tier,build_quality,portability,warranty_years,it_tickets_last_year,quantity,requested_unit_price,historical_avg_price,total_amount,vendor_risk_score,vendor_is_official,dept_budget_remaining,dept_policy_cap,target_uc1_is_match,target_uc2_months_to_failure,target_uc3_tco_idr,target_uc3_opex_idr,target_uc4_is_approved
REQ-2026-02602,Sales,Staff,66,44,6.66,1,0,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,1536,4,0.95,0.85,3,2,23,39146786,35806538,900376078,0.642,0,1184005006,13500000,0,60.2,46106225.0,6959439.0,0
REQ-2026-02603,Design,Staff,57,34,0.41,3,0,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,3,1,10,22326243,19306496,223262430,0.818,0,856963267,22500000,1,57.8,24573835.0,2247592.0,1
REQ-2026-02604,Finance,Senior,45,37,0.85,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,32,1536,2,0.8,0.95,1,1,25,33074661,30407081,826866525,0.064,0,171475030,20000000,1,47.2,36639284.0,3564623.0,0
REQ-2026-02605,Sales,Staff,33,23,1.29,0,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,1,2,7,28065484,32062049,196458388,0.381,1,53409609,13500000,1,41.6,33075990.0,5010506.0,0
REQ-2026-02606,IT,Senior,64,36,0.24,0,0,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1024,3,0.9,0.95,2,0,24,26261867,26699919,630284808,0.453,1,982374745,32000000,1,66.6,27577199.0,1315332.0,1
REQ-2026-02607,Design,Staff,48,41,0.58,1,0,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,1,12,27022492,21388703,324269904,0.263,1,2772525763,22500000,0,45.2,30177920.0,3155428.0,1
REQ-2026-02608,Sales,Staff,88,31,2.14,0,1,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,1,2,21,11008544,10529058,231179424,0.275,0,469892617,13500000,1,38.7,14332104.0,3323560.0,1
REQ-2026-02609,HR,Senior,99,23,1.56,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,3,2,17,10935373,11243267,185901341,0.476,1,174460889,15000000,1,39.0,14695072.0,3759699.0,1
REQ-2026-02610,Finance,Senior,16,47,0.59,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1024,4,0.9,0.25,2,2,19,39781368,37991115,755845992,0.347,0,1214786100,20000000,1,41.8,42874827.0,3093459.0,1
REQ-2026-02611,Finance,Director,37,23,0.84,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,2,3,7,36633176,30247315,256432232,0.48,0,191701914,38000000,1,63.4,44720078.0,8086902.0,1
REQ-2026-02612,Medical Staff,Staff,35,21,0.35,1,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1024,4,0.9,0.25,3,2,23,43986910,41496765,1011698930,0.56,1,1285562273,16500000,0,54.6,48033194.0,4046284.0,0
REQ-2026-02613,Finance,Staff,27,56,0.14,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,3,1,9,12132778,11751625,109195002,0.276,1,82042833,15000000,0,36.4,15747571.0,3614793.0,0
REQ-2026-02614,Design,Senior,28,29,0.92,1,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,3,0,3,11126558,10291079,33379674,0.17,1,113886038,30000000,0,28.2,13345550.0,2218992.0,1
REQ-2026-02615,Sales,Senior,36,40,2.51,2,0,1,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,1,1,20,29721085,34060871,594421700,0.313,1,408963100,18000000,0,12.6,37518698.0,7797613.0,0
REQ-2026-02616,IT,Manager,20,27,0.76,1,0,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,1,2,1,18894705,16533792,18894705,0.344,1,137800621,43200000,1,36.7,24200072.0,5305367.0,1
REQ-2026-02617,Sales,Senior,28,16,4.63,0,1,0,Dell,Latitude 7450,Core i7,Integrated,24,1536,2,0.85,0.85,2,2,6,27766729,28865248,166600374,0.468,1,284652543,18000000,1,51.6,32433032.0,4666303.0,1
REQ-2026-02618,Medical Staff,Manager,75,27,0.17,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,16,256,2,0.95,1.0,2,0,1,22120252,20755105,22120252,0.113,0,13699325,29700000,1,60.4,26440796.0,4320544.0,1
REQ-2026-02619,HR,Director,34,1,0.04,0,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,24,512,2,0.92,0.75,1,0,24,17242334,19622400,413816016,0.261,0,494537147,28500000,1,51.7,18796854.0,1554520.0,1
REQ-2026-02620,HR,Manager,35,28,0.23,0,0,1,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,512,4,0.95,0.85,1,0,23,38469786,32399457,884805078,0.139,1,1393039090,20250000,1,56.4,42981464.0,4511678.0,1
REQ-2026-02621,Medical Staff,Staff,111,55,0.12,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,1536,4,0.95,0.85,1,2,14,36593434,37479464,512308076,0.203,1,213523221,16500000,0,51.6,43765477.0,7172043.0,0
REQ-2026-02622,Design,Senior,75,57,1.94,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,2,3,18,19833261,19456582,356998698,0.221,0,760086736,30000000,0,37.3,27463604.0,7630343.0,1
REQ-2026-02623,Sales,Staff,57,33,3.64,0,1,1,Lenovo,ThinkPad X1,Core i7,Iris Xe,32,1024,3,0.9,0.95,2,1,17,31914567,32422152,542547639,0.471,0,301394656,13500000,1,48.2,34703027.0,2788460.0,0
REQ-2026-02624,Finance,Senior,71,42,0.89,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,1,0,8,10107312,9606605,80858496,0.18,1,297927611,20000000,1,33.5,12024859.0,1917547.0,1
REQ-2026-02625,Medical Staff,Staff,56,45,0.54,0,0,0,HP,OmniBook 5,Ryzen 7,Radeon,16,1024,2,0.65,0.8,1,1,24,19304117,18766837,463298808,0.311,0,494855098,16500000,1,49.3,21437220.0,2133103.0,1
REQ-2026-02626,Medical Staff,Manager,154,9,0.39,0,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1024,4,0.55,0.3,1,0,25,40627869,34784287,1015696725,0.254,0,1304087119,29700000,0,37.1,42226130.0,1598261.0,1
REQ-2026-02627,Finance,Manager,183,27,0.43,0,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,16,1024,2,0.92,0.75,2,0,18,20773223,20728818,373918014,0.505,0,455838122,27000000,1,71.4,22827825.0,2054602.0,1
REQ-2026-02628,Medical Staff,Senior,50,43,1.08,1,1,0,Dell,Precision 5690,Core i9,RTX 3500,40,2560,4,0.85,0.35,1,3,3,39889391,45052104,119668173,0.087,1,170485255,22000000,1,39.9,47090706.0,7201315.0,0
REQ-2026-02629,IT,Staff,11,23,0.01,0,0,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,3,0,17,10276401,12309151,174698817,0.29,1,347351890,24000000,0,62.3,11943270.0,1666869.0,1
REQ-2026-02630,Medical Staff,Staff,55,38,1.0,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,3,1,18,9275071,10300842,166951278,0.279,0,618601429,16500000,1,41.9,11851106.0,2576035.0,1
REQ-2026-02631,Design,Senior,31,30,0.78,0,0,0,Dell,Latitude 7450,Core i7,Integrated,24,512,2,0.85,0.85,2,0,21,29840498,23909292,626650458,0.118,1,1875278989,30000000,1,51.4,31216941.0,1376443.0,1
REQ-2026-02632,Finance,Staff,51,34,0.61,0,1,0,Asus,Vivobook 14,Core i5,Integrated,8,1024,1,0.5,0.7,1,2,24,11416954,12497473,274006896,0.124,1,321711199,15000000,1,26.3,16228866.0,4811912.0,1
REQ-2026-02633,Medical Staff,Senior,126,50,0.43,1,1,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,1,1,1,32304967,29605708,32304967,0.596,0,315057364,22000000,1,30.6,36696616.0,4391649.0,0
REQ-2026-02634,HR,Senior,108,23,1.2,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1024,4,0.9,0.25,2,0,12,40106317,39002440,481275804,0.314,0,580757793,15000000,0,62.7,41621021.0,1514704.0,1
REQ-2026-02635,Finance,Staff,56,25,0.22,0,0,1,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,1,0,11,15252806,17814451,167780866,0.13,0,174177953,15000000,1,28.9,17889382.0,2636576.0,1
REQ-2026-02636,Medical Staff,Staff,31,29,1.4,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,48,1024,4,0.9,0.25,1,1,7,44803065,40124032,313621455,0.533,0,145442799,16500000,0,42.6,47589160.0,2786095.0,0
REQ-2026-02637,IT,Senior,30,23,1.99,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,2,2,11,21751786,18785094,239269646,0.408,0,339481747,32000000,0,61.7,30620445.0,8868659.0,1
REQ-2026-02638,Sales,Senior,20,37,8.91,1,1,1,Asus,ExpertBook B9,Core i7,Iris Xe,32,1024,2,0.8,0.95,3,0,20,34806032,30407742,696120640,0.354,1,997977560,18000000,1,32.1,36764574.0,1958542.0,1
REQ-2026-02639,Medical Staff,Staff,43,30,0.67,0,0,1,Apple,MacBook Air 13,M3,Apple GPU,16,256,2,0.95,1.0,2,1,8,23912692,22359641,191301536,0.391,0,268751123,16500000,0,75.0,30450559.0,6537867.0,1
REQ-2026-02640,Design,Staff,65,7,0.31,0,0,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,2,0,6,22670303,21686498,136021818,0.646,0,224912543,22500000,1,70.5,24100300.0,1429997.0,1
REQ-2026-02641,Design,Senior,15,47,0.38,0,0,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,1,1,12,10515084,9575123,126181008,0.01,1,568919676,30000000,0,45.9,13602789.0,3087705.0,1
REQ-2026-02642,Sales,Senior,21,46,2.64,0,1,1,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,1,0,25,11094362,9063534,277359050,0.064,1,915773178,18000000,1,34.4,12592168.0,1497806.0,1
REQ-2026-02643,HR,Staff,2,10,0.48,0,0,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,2,0,15,10992201,11517904,164883015,0.382,1,345695288,11250000,1,39.3,12900057.0,1907856.0,1
REQ-2026-02644,IT,Manager,77,25,1.5,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,1024,4,0.95,0.85,1,2,22,36456330,34584734,802039260,0.348,0,503977619,43200000,0,53.2,45995637.0,9539307.0,1
REQ-2026-02645,Sales,Senior,32,42,5.37,0,0,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,1,0,25,16789695,16688669,419742375,0.308,1,974518909,18000000,1,48.1,18215644.0,1425949.0,1
REQ-2026-02646,Design,Staff,51,1,0.17,0,0,1,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,3,1,7,17940711,20617675,125584977,0.217,1,243739520,22500000,0,83.5,24127675.0,6186964.0,1
REQ-2026-02647,Medical Staff,Senior,38,20,1.27,2,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,512,4,0.95,0.85,1,0,21,30473162,30200586,639936402,0.312,1,564253288,22000000,0,40.2,35099842.0,4626680.0,1
REQ-2026-02648,Sales,Staff,23,38,19.81,1,0,1,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,2,2,6,19596894,17337298,117581364,0.037,1,99887091,13500000,1,13.3,26745244.0,7148350.0,1
REQ-2026-02649,HR,Manager,96,44,0.51,0,0,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,32,1024,3,0.9,0.95,3,0,18,33180982,34447728,597257676,0.536,0,221260317,20250000,1,55.8,34722510.0,1541528.0,0
REQ-2026-02650,HR,Manager,49,30,0.2,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,2048,2,0.8,0.95,1,0,1,28261251,28510180,28261251,0.37,0,13150382,20250000,1,32.1,30334045.0,2072794.0,0
REQ-2026-02651,Finance,Senior,51,25,0.56,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,2,0,13,22161042,26640312,288093546,0.451,0,592618876,20000000,1,47.6,23793768.0,1632726.0,0
REQ-2026-02652,Finance,Staff,116,43,0.57,1,1,1,Lenovo,ThinkPad X1,Core i7,Iris Xe,24,2048,3,0.9,0.95,2,0,14,35186708,35623589,492613912,0.332,1,148579757,15000000,1,32.7,36476569.0,1289861.0,0
REQ-2026-02653,Design,Manager,66,59,0.68,0,0,0,Dell,Inspiron 15,Core i5,Integrated,24,512,1,0.5,0.6,3,3,21,14210929,15859891,298429509,0.637,1,1221310929,40500000,0,43.4,23726843.0,9515914.0,1
REQ-2026-02654,Design,Manager,44,54,0.22,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,40,1024,3,0.8,0.6,2,1,3,40652837,31827478,121958511,0.287,1,148650850,40500000,1,57.0,44342255.0,3689418.0,1
REQ-2026-02655,Finance,Staff,67,3,0.38,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,1536,3,0.8,0.6,3,1,16,32233976,33747681,515743616,0.414,1,374236115,15000000,1,52.4,34161627.0,1927651.0,0
REQ-2026-02656,Medical Staff,Senior,16,34,1.17,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1536,4,0.9,0.25,2,1,11,41025234,42637337,451277574,0.3,1,629049800,22000000,1,47.6,44709371.0,3684137.0,1
REQ-2026-02657,Sales,Staff,19,31,3.21,0,1,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,1,2,9,16295615,16821763,146660535,0.16,0,213463057,13500000,1,38.1,19617344.0,3321729.0,1
REQ-2026-02658,IT,Manager,18,26,0.67,0,0,0,HP,ProBook 445,Ryzen 5,Radeon,16,512,1,0.6,0.7,2,0,12,13261125,15226107,159133500,0.161,1,1838426455,43200000,0,46.9,14644808.0,1383683.0,1
REQ-2026-02659,Sales,Staff,20,40,4.23,1,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,1,3,7,18244602,18559856,127712214,0.277,0,284349562,13500000,1,37.1,25329192.0,7084590.0,1
REQ-2026-02660,Finance,Senior,87,21,0.21,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,32,2560,4,0.85,0.35,3,1,22,49031074,43721787,1078683628,0.485,0,481971247,20000000,0,49.7,51666489.0,2635415.0,0
REQ-2026-02661,Finance,Senior,51,33,1.03,0,1,0,HP,ProBook 445,Ryzen 5,Radeon,16,1536,1,0.6,0.7,1,1,7,20684239,17541537,144789673,0.405,1,405809383,20000000,0,37.0,24103571.0,3419332.0,1
REQ-2026-02662,Sales,Manager,5,52,4.51,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,512,4,0.95,0.85,1,0,18,29003434,30817190,522061812,0.055,0,523309346,24300000,1,33.6,33638743.0,4635309.0,1
REQ-2026-02663,Sales,Staff,111,68,1.84,1,1,1,Lenovo,IdeaPad Slim 3,Core i3,Integrated,24,256,1,0.45,0.65,2,0,23,11454822,12322213,263460906,0.661,0,408368258,13500000,1,27.7,14384106.0,2929284.0,1
REQ-2026-02664,Medical Staff,Director,30,39,1.44,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,3,1,1,20134141,19407957,20134141,0.322,1,44652145,41800000,1,46.5,27096473.0,6962332.0,1
REQ-2026-02665,Finance,Staff,54,28,0.58,2,1,1,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,2048,3,0.9,0.95,1,1,11,35370157,30564600,389071727,0.448,0,825159431,15000000,1,52.7,37953705.0,2583548.0,0
REQ-2026-02666,Design,Staff,65,24,0.8,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,2048,2,0.8,0.95,2,1,11,33964703,32068961,373611733,0.489,0,304721475,22500000,1,53.7,36919160.0,2954457.0,1
REQ-2026-02667,HR,Staff,140,30,0.58,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,1,4,8,7399857,7550360,59198856,0.376,0,267965991,11250000,0,24.5,16485124.0,9085267.0,1
REQ-2026-02668,Design,Staff,155,27,0.12,1,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,1,0,11,27381598,23582929,301197578,0.357,0,472765111,22500000,1,50.4,28714858.0,1333260.0,1
REQ-2026-02669,IT,Director,74,27,0.77,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,1024,2,0.8,0.95,1,0,22,32651270,25848860,718327940,0.104,1,1611170279,60800000,1,53.5,34338366.0,1687096.0,1
REQ-2026-02670,Design,Staff,86,14,0.54,1,0,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,1024,4,0.95,0.85,1,1,8,33487545,34869248,267900360,0.469,0,215007121,22500000,1,57.4,39537384.0,6049839.0,0
REQ-2026-02671,Design,Senior,48,39,0.83,1,0,1,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,0,8,22847761,21321734,182782088,0.528,1,877575044,30000000,1,63.8,23920247.0,1072486.0,1
REQ-2026-02672,HR,Senior,34,34,0.39,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1024,4,0.9,0.25,2,1,7,45975556,40920298,321828892,0.648,0,86861634,15000000,0,74.2,49162067.0,3186511.0,0
REQ-2026-02673,Finance,Manager,39,17,0.31,0,1,1,Dell,Inspiron 15,Core i5,Integrated,8,1024,1,0.5,0.6,2,2,7,11977754,13093640,83844278,0.16,0,428352847,27000000,1,34.5,16736145.0,4758391.0,1
REQ-2026-02674,HR,Staff,115,34,0.25,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,2048,2,0.8,0.95,1,0,25,30718439,30245522,767960975,0.572,1,698864689,11250000,1,48.2,32112120.0,1393681.0,0
REQ-2026-02675,Medical Staff,Senior,29,35,0.31,0,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,24,512,2,0.92,0.75,1,0,13,21536505,18863658,279974565,0.552,1,490475800,22000000,1,60.9,22964793.0,1428288.0,1
REQ-2026-02676,IT,Senior,119,43,1.06,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,40,2048,4,0.85,0.35,2,1,10,50303474,43443698,503034740,0.319,0,401048349,32000000,0,53.5,53917416.0,3613942.0,0
REQ-2026-02677,Sales,Manager,13,34,9.08,0,1,1,Lenovo,ThinkPad T14,Core i5,Integrated,16,512,2,0.92,0.75,1,3,13,19860417,17379607,258185421,0.494,1,1179132777,24300000,1,34.9,28862901.0,9002484.0,1
REQ-2026-02678,Sales,Senior,17,43,4.56,1,1,0,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,2,1,4,45845771,40204047,183383084,0.18,0,323974077,18000000,1,41.0,48945673.0,3099902.0,0
REQ-2026-02679,Medical Staff,Manager,190,35,3.16,1,0,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,512,4,0.95,0.85,1,2,11,30839118,32241622,339230298,0.276,0,338509523,29700000,1,42.0,39582854.0,8743736.0,1
REQ-2026-02680,HR,Senior,96,22,0.14,1,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,2,3,25,35992737,36498986,899818425,0.433,1,436372339,15000000,0,58.9,41792229.0,5799492.0,0
REQ-2026-02681,Medical Staff,Director,49,42,0.13,2,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,1,2,9,33550592,34816626,301955328,0.134,1,871868972,41800000,1,24.9,44005807.0,10455215.0,1
REQ-2026-02682,Sales,Senior,71,41,1.81,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,24,768,2,0.95,1.0,3,1,5,26248837,26709930,131244185,0.253,1,578059494,18000000,1,48.3,32135594.0,5886757.0,1
REQ-2026-02683,Medical Staff,Senior,33,22,1.88,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,2048,3,0.8,0.6,2,1,20,35340489,33908320,706809780,0.364,0,1148119458,22000000,1,60.5,38418746.0,3078257.0,0
REQ-2026-02684,HR,Senior,113,31,0.97,0,1,0,HP,ZBook Firefly,Core i7,RTX A500,40,1024,3,0.8,0.6,1,3,19,28124985,29691632,534374715,0.086,0,536870617,15000000,0,31.4,34245659.0,6120674.0,0
REQ-2026-02685,Medical Staff,Manager,32,52,0.32,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,2,2,1,10954503,8209839,10954503,0.569,0,54238566,29700000,1,38.4,17791005.0,6836502.0,1
REQ-2026-02686,HR,Staff,30,37,1.38,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,768,1,0.45,0.65,1,1,6,12540814,11337785,75244884,0.352,0,243880167,11250000,1,34.5,14913194.0,2372380.0,1
REQ-2026-02687,HR,Staff,89,1,0.2,0,1,1,Dell,Precision 5690,Core i9,RTX 3500,40,3072,4,0.85,0.35,2,1,15,51403179,50926616,771047685,0.213,0,256146119,11250000,0,63.2,54754911.0,3351732.0,0
REQ-2026-02688,Finance,Staff,41,29,0.24,1,1,0,HP,OmniBook 5,Ryzen 7,Radeon,24,512,2,0.65,0.8,2,3,1,19269606,20759733,19269606,0.265,1,19832064,15000000,1,67.2,24731775.0,5462169.0,1
REQ-2026-02689,Medical Staff,Staff,51,51,0.14,0,1,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,1,1,13,11183220,9729775,145381860,0.822,1,352090140,16500000,0,29.5,15222617.0,4039397.0,1
REQ-2026-02690,IT,Director,11,22,0.5,1,1,0,HP,ProBook 445,Ryzen 5,Radeon,8,1024,1,0.6,0.7,3,2,16,14956202,16633912,239299232,0.208,0,2829961905,60800000,0,44.0,20513825.0,5557623.0,1
REQ-2026-02691,Design,Staff,15,80,0.25,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,40,2048,4,0.85,0.35,2,0,5,41757098,44446432,208785490,0.261,1,142749757,22500000,1,41.1,42600467.0,843369.0,0
REQ-2026-02692,Design,Senior,17,15,0.95,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,1,0,7,24504764,23356214,171533348,0.126,1,907508829,30000000,1,61.3,25972543.0,1467779.0,1
REQ-2026-02693,Finance,Senior,88,56,0.62,1,1,1,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,2048,3,0.9,0.95,2,0,18,34736722,31507959,625260996,0.219,1,422295689,20000000,1,45.3,35826837.0,1090115.0,1
REQ-2026-02694,IT,Manager,81,16,1.14,2,0,1,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,2,0,13,20902803,22617961,271736439,0.456,0,1081012959,43200000,1,30.9,22753362.0,1850559.0,1
REQ-2026-02695,HR,Director,40,1,0.72,0,1,1,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,1,2,25,12863923,12438517,321598075,0.246,0,1333624942,28500000,1,40.3,18415409.0,5551486.0,1
REQ-2026-02696,Finance,Staff,29,18,0.24,1,1,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,1,2,18,10509054,9519275,189162972,0.254,0,440659958,15000000,1,24.6,17106440.0,6597386.0,1
REQ-2026-02697,IT,Staff,116,53,0.28,0,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1024,4,0.55,0.3,2,1,6,38052300,34862798,228313800,0.397,1,179688036,24000000,1,64.2,40571230.0,2518930.0,0
REQ-2026-02698,Sales,Senior,24,9,3.27,1,1,0,HP,OmniBook 5,Ryzen 7,Radeon,24,512,2,0.65,0.8,2,0,14,18375036,19663888,257250504,0.198,1,485406806,18000000,1,45.8,19734964.0,1359928.0,1
REQ-2026-02699,Medical Staff,Senior,89,35,2.65,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,24,256,1,0.45,0.65,2,2,10,11623721,12607676,116237210,0.262,1,596884566,22000000,1,48.6,15643090.0,4019369.0,1
REQ-2026-02700,Design,Senior,18,37,0.73,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,2,2,9,22514917,18680111,202634253,0.546,1,1022640970,30000000,0,82.0,29615906.0,7100989.0,1
REQ-2026-02701,Medical Staff,Director,19,63,1.08,0,1,0,HP,ZBook Firefly,Core i7,RTX A500,40,1024,3,0.8,0.6,2,3,3,35255864,33181514,105767592,0.074,0,386263999,41800000,1,40.0,44365556.0,9109692.0,1
REQ-2026-02702,Medical Staff,Senior,79,5,2.47,0,0,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,1024,4,0.95,0.85,2,3,11,30743942,33838697,338183362,0.181,0,297058952,22000000,1,60.6,40070321.0,9326379.0,1
REQ-2026-02703,Medical Staff,Staff,60,21,3.67,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1024,4,0.9,0.25,1,1,8,43735923,39051814,349887384,0.018,0,505229384,16500000,0,54.5,47286911.0,3550988.0,0
REQ-2026-02704,Medical Staff,Staff,53,48,3.26,2,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,1,0,24,9433680,9782168,226408320,0.351,0,540627150,16500000,1,19.1,13893676.0,4459996.0,1
REQ-2026-02705,Finance,Senior,14,46,2.55,1,0,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,1,5,8,10377812,9929255,83022496,0.507,1,337019250,20000000,1,22.6,20893159.0,10515347.0,1
REQ-2026-02706,Medical Staff,Staff,12,1,1.21,0,1,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,2,0,18,21622482,18172374,389204676,0.308,1,1059022213,16500000,1,43.9,22888360.0,1265878.0,1
REQ-2026-02707,Design,Senior,23,51,0.94,1,0,0,Asus,Vivobook 14,Core i5,Integrated,8,1024,1,0.5,0.7,1,1,9,13391303,12093399,120521727,0.457,1,591799728,30000000,0,29.1,17093441.0,3702138.0,1
REQ-2026-02708,IT,Staff,106,24,0.49,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,3,1,8,35103842,30756865,280830736,0.441,1,301736582,24000000,1,54.2,37683928.0,2580086.0,0
REQ-2026-02709,Finance,Director,76,30,0.41,0,1,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,24,1536,3,0.9,0.95,2,0,8,34761437,32200081,278091496,0.251,1,858889368,38000000,1,46.3,36572699.0,1811262.0,1
REQ-2026-02710,Finance,Senior,98,39,0.85,0,1,1,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,2,2,2,13399742,11053731,26799484,0.233,1,124486715,20000000,1,43.6,17272469.0,3872727.0,1
REQ-2026-02711,Medical Staff,Senior,76,57,0.74,1,1,1,Asus,ExpertBook B9,Core i7,Iris Xe,24,2048,2,0.8,0.95,2,2,2,30239119,31499023,60478238,0.351,1,66202133,22000000,1,58.9,35411378.0,5172259.0,0
REQ-2026-02712,Design,Senior,48,34,0.58,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,2048,3,0.8,0.6,1,0,8,34312339,33672301,274498712,0.366,1,522641415,30000000,1,39.8,36212816.0,1900477.0,1
